Source,Target,Weight
6498492,321278,1
24808739,14089735,1
2556327,1084114,4
17625480,11688522,1
26747622,19745004,3
9301720,321278,1
24871990,32940722,8
30210113,17832726,2
6714663,943149,1
10107472,21222979,2
3720966,108278,2
5532320,33507463,5
34294743,34349757,1
20580498,28627094,1
29268631,2659467,2
23059575,8347839,1
1211978,380961,2
19143802,790359,1
21875770,34659664,2
8768978,11939484,1
7173240,597879,2
24444557,28921747,2
5225735,35104756,4
2510503,3198415,1
15045751,206084,1
22234412,19745004,1
29377344,24560307,1
18292022,714074,1
18292022,7363211,1
18777006,2081289,1
33791453,23770421,2
13934856,6660536,2
33044331,29028775,1
27576132,23096959,1
8589420,23096959,1
7760890,24395109,1
24891661,28710753,1
2996011,3594497,1
26648250,5617672,1
23770421,3857240,2
654608,843222,3
12380069,13576006,4
24195339,6093316,1
2381732,2310495,2
13633443,108278,1
20929025,10064545,1
10604766,481872,2
2835111,1362490,1
23690791,10270250,1
26308508,26307245,1
27575147,3214406,1
10822741,2228226,1
10199599,14051004,2
1090311,25476601,1
14329321,7691631,1
27453670,9309093,1
16219318,28643625,1
10270250,29028775,1
4056288,108278,1
108278,4056288,1
24195339,9060347,1
13619340,3857240,1
6612466,2203645,2
26883938,5317353,4
24349832,5830987,1
17374628,17374588,2
17307763,10178188,5
19467101,13527761,1
9478219,10391073,1
4878628,9029977,1
22443384,17089728,1
14410778,507775,1
35485373,26870928,1
3759620,2776635,1
2965621,952189,1
20100867,9530789,1
30349984,729744,2
206084,3629537,3
27866077,14089735,1
8427528,10312708,1
4335022,3626679,2
34855687,11688522,1
34856295,11688522,1
11753734,15350898,1
11213384,19360616,1
30325550,206084,1
30910514,9852918,1
931039,321278,3
34752262,714074,1
23445209,321278,1
35023956,9384267,1
15480067,321278,1
4137249,17303641,2
36099221,30660747,1
9925552,8711354,1
11178845,16008423,1
17303641,108278,2
6498492,10697582,1
3198415,2510503,1
23797315,12511640,1
4128353,3342055,2
27549019,13078968,1
15426083,21912119,1
35489567,65252,2
65252,35489567,1
8347839,771016,1
771016,8347839,1
35242228,1105519,2
13705182,13124802,3
15380306,237159,1
27150322,25652980,1
31315021,30921526,2
30808587,931039,1
18889409,3594497,2
9482875,2203645,1
35243741,34349757,1
35117189,34349757,1
35054961,34349757,1
35063507,34349757,1
7833168,943149,1
31829770,24195339,1
24871990,3867127,1
35104756,5225735,2
18026324,18533350,1
30959449,31346719,1
31346719,30959449,1
20929025,21413198,1
17434992,321278,1
3983388,2948949,1
7551773,25033964,1
18566373,5710341,1
7765812,5262776,1
22395078,7586424,1
22395078,9139165,1
16196446,10270250,1
8514,32104924,1
34837037,34597195,1
10453695,10664,1
910757,910744,1
12159312,714074,1
15830664,4216175,1
7467217,5400018,1
321278,23445209,1
19226573,6498492,1
1952825,206084,1
32542838,11061773,1
34927706,21748344,1
35446456,943149,1
24612415,2729788,1
299862,843222,1
9214768,4106792,1
9029977,4878628,1
17950592,11167738,1
17163720,3606738,2
34092787,30982112,1
13124802,206084,3
20580498,1390248,2
14238949,417389,2
6015874,6049573,1
108278,3720966,1
20580498,20653934,1
8715146,931039,1
24894892,1090311,1
32832010,26996090,1
17815129,17788368,1
14712850,23096959,2
5954,168370,1
8514,5266,1
7253769,18409797,1
1968190,1362490,1
7691631,31046054,5
991475,7363211,1
16688238,16691792,1
17625480,34856295,1
17592572,16174770,1
206084,10073359,1
5532320,34082421,2
8962829,25136308,1
8962829,75547,3
8962829,11167738,1
8962829,25003905,1
8962829,4380969,2
8962829,1424470,1
8962829,3955647,1
8962829,15355019,2
16986815,14003349,2
206084,13124802,1
32474675,1217614,1
167174,321278,1
2659467,29268631,1
8042529,4137249,2
527644,13078968,1
1549395,632007,1
32218959,321278,1
6604361,28710753,1
11446206,11446601,1
30660747,36099221,11
2014929,28782747,1
15480067,31404632,1
16008423,6235174,2
32940722,3867127,1
30415285,15510233,2
11753734,19008038,1
10012207,658518,1
26050796,17458040,2
10822741,18889409,1
3214406,349241,1
5532320,34349757,1
34349757,34294743,1
6073097,108278,1
13599100,25003905,1
33015583,2183193,1
30694268,26077653,1
21347346,31492490,2
1105519,11446601,1
4568238,237159,1
35440649,206084,1
24195339,321278,1
34122184,9896583,1
15928042,6452529,1
36024070,843222,1
28759170,21233191,1
15452919,21611069,2
25706953,10270250,1
15189073,5298790,2
2968000,3557653,1
3489194,34786988,1
23519370,37291353,1
34870728,24829371,6
23992530,24609401,1
810796,1784628,1
5266,8514,1
23206290,8779606,1
36960321,7691631,1
26643020,203666,3
32531480,268027,6
8295205,9403933,1
321278,931039,1
18128548,7691631,1
597879,3342055,2
25527782,31409916,1
488514,587923,1
34828389,10270250,1
23924195,12791642,2
33400802,9568894,4
26316966,37993459,13
2965621,478584,1
37238205,30162008,1
7192181,84822,1
2681994,6296790,1
28921747,28062827,1
20568502,321278,1
34082421,13599100,2
28061676,10270250,1
29028775,24560307,2
843222,1460385,1
3631697,18165661,2
7691631,19360616,1
9384267,2935735,1
1936771,20300177,1
2931111,1451352,2
24500594,13384052,1
15480067,10270250,3
10037542,13739356,1
17919669,24386993,1
21877014,2611311,1
24386993,17919669,1
2608337,658518,1
24195339,20929025,1
30019356,29807436,1
20460946,9325315,1
13346571,7764559,1
29807436,3301400,1
7918325,2665618,1
5303123,33653617,1
31404632,15480067,2
35440649,13124802,2
28061676,22187098,1
13230665,2410676,1
6209952,15168264,2
20580498,22442668,4
25450557,9384267,1
12591371,28924109,1
7789923,2729788,2
6604361,10178188,1
4637221,206084,1
14640193,9521528,1
29704274,30043131,1
19651495,86149,1
7789923,5474834,1
27388642,24947768,1
614070,321278,1
17397011,6607925,1
84822,7192181,1
26509369,20580498,1
1032,488514,2
17053199,15045751,1
18511024,12511640,1
10064545,1424470,1
12779410,10064545,1
33653652,30892477,1
37579760,931135,1
13421878,2316191,2
2316191,13421878,2
21831446,8629417,1
8629417,21831446,1
35648870,24829371,2
24790523,10851820,2
8290123,27089359,2
32024077,27788951,4
32024077,32024574,2
32024077,14169882,3
32024077,1424470,1
32024077,27804716,8
32024077,25003905,6
24103275,2649214,1
31268331,1217614,1
16849857,3308958,2
16469697,535712,2
35294259,31404632,1
35294259,10697582,1
29972131,781028,1
117302,168370,1
28769114,3786218,1
8715146,21912119,1
11914939,9994688,1
6394704,12048721,1
271714,19745004,1
26509369,12574344,1
31409916,22442668,1
27776551,34495913,1
577245,4164482,1
16523688,11778024,1
27790033,6404963,1
757363,6093316,1
34133681,7804910,1
19989216,501687,1
27530076,9325315,1
8715146,15426083,1
12048721,6394704,1
24993103,15947557,1
31090585,781028,1
37291353,1272666,1
32271212,32969220,1
17374588,19097645,2
33653601,658518,1
19745004,27311720,2
19848353,15168264,1
17374628,3149845,1
4262493,6235174,1
23578850,8514,1
11688522,34856295,1
3769702,10270250,1
15778059,11939484,1
23332350,1181927,1
27089359,8290123,2
27051771,23096959,1
23049298,714074,2
26650305,26927081,1
758079,2556327,2
37613710,34927706,1
1446467,37489525,1
21741875,4723248,1
20894654,19745004,1
35810120,25033964,1
7639232,7613257,1
27776551,65252,1
27494663,321278,1
3988087,71019,1
26446298,1272666,1
20580498,5672873,5
5801666,2114213,1
3346602,4268140,1
35686677,6660536,1
24031839,32362828,2
30210846,16584540,2
23584825,14169882,2
22795312,9252533,2
6404963,15145867,2
11167738,4090287,1
4950187,12499251,1
22873447,24984705,1
2796081,1210071,1
3319769,929845,3
6899875,9008200,1
31923165,14735429,1
37559299,35640229,1
2729788,7789923,1
30678362,8629417,1
18128548,777444,1
32549018,15426083,2
587923,488514,1
31340566,28366058,1
843222,28782747,1
11061773,16257813,1
1520275,29891188,1
20789757,16219318,1
10064545,237159,1
107872,27,1
16257813,11061773,1
11693039,8044474,1
29925961,17728164,1
14778920,12511640,1
35095498,2665618,1
17397011,3149845,1
12499251,4950187,1
35113192,14089735,1
16735401,2750721,1
7873535,12380069,2
36960293,7691631,4
24924435,206084,1
2351609,2351384,3
27311720,19745004,2
6804324,3319769,1
1451352,20929025,1
19390712,20905275,1
4665529,1272666,4
658518,33653575,1
108278,1210071,1
3720868,4137249,2
21449162,14225208,2
9992330,6082996,1
36474929,12791642,1
31596861,1446467,2
20773773,23206290,3
3455070,17372733,1
25476601,507775,1
11589713,19360616,1
19859302,16745868,1
3669065,24910542,1
12912885,12204593,1
28366058,21233191,1
24483721,21233191,1
19141754,19141770,1
26509369,16068616,1
19141770,19141754,1
21233191,24483721,1
34786988,3489194,1
37276358,35294259,1
19745004,20894140,1
4653065,2090979,1
17273223,23096959,1
21912119,15426083,1
5532320,30982112,1
16563587,23096959,1
36316259,32496221,1
19390712,17372733,1
15045751,11939484,1
14895592,929845,1
27174281,14089735,1
32405591,24195339,1
14252082,2835111,1
3867127,24871990,1
28796010,27494663,1
17458040,19031487,28
19031487,7083240,1
35529429,21233191,1
19745004,271714,1
2183193,658518,1
27494663,15045751,1
35686677,5346495,1
16068616,26509369,1
3214406,18825519,1
23924195,2183193,1
5239185,5710341,1
1052675,5710341,1
1254497,5710341,1
326688,5710341,1
9467421,5710341,1
5905330,5710341,1
1129010,5710341,1
84822,5710341,1
1424470,5710341,1
669174,5710341,1
2310615,5710341,1
12670444,5710341,1
18611173,5710341,1
4924151,5710341,1
15428480,5710341,1
14241623,21909749,2
34104801,11167738,1
8594752,7363211,2
24395109,4039952,1
238983,447184,1
17374588,3149845,1
22137709,18399519,1
22137709,23540628,1
29677079,17956128,55
24163710,1424470,1
33585061,27775665,1
14225208,16185172,1
14225208,17620347,1
17372733,3455070,2
22447892,858127,1
10697582,35294259,1
12970971,30027163,1
392785,8514,1
36328728,27148891,1
32787174,321278,1
8514,488514,1
10557109,8966356,1
32475058,22361331,1
29473314,15838785,4
15838785,29473314,1
3089420,931039,1
21849349,21451305,1
17458040,7083240,1
23059575,15045751,1
28183683,28183758,2
1210071,2796081,1
3449583,258750,1
24560307,3955647,1
24947768,27388642,1
32787174,3678731,1
7223566,931039,1
2203645,9482875,1
4128353,16665655,1
23096959,14125254,1
21088356,321278,1
27193779,11061773,1
15186239,1272666,1
5715599,6578551,1
13346571,24560307,1
764708,21394954,1
28366058,9461481,1
465681,28769114,1
