Source,Target,Weight
12199913,5550556,1
7691631,20580498,2
20317364,6804324,1
43401975,321278,1
67451,488514,1
38509422,54790623,1
23059575,31046054,2
23083156,11061773,1
7372528,37300015,1
37300015,7372528,1
33930303,812393,1
26516210,11939484,3
20819799,23096959,1
40969713,20929025,1
17814354,734934,1
49096617,49096595,1
1064563,11851236,1
17224514,44253742,3
40646712,47609714,1
4704710,1385122,1
2219738,19390712,1
44262636,25312507,3
32612301,31404632,1
35640229,44773553,1
4106792,206084,1
40025701,40037231,2
50843402,13384052,2
16016386,21433270,2
37589040,20021829,1
46155527,2156455,1
946945,30769761,2
42881861,45704630,1
50357137,654608,1
654608,50357137,1
53249802,206084,1
51006907,23088740,1
42871488,12256376,4
24774658,2050163,1
2088939,10064545,1
4095287,24250009,1
24250009,4095287,1
36535156,38934449,1
40087271,49672551,1
41359055,29028775,1
53897088,51710581,1
25476601,9831101,2
51158113,41881900,1
41881900,45425758,1
7691631,19360616,2
49800398,48808013,2
23627382,19149794,1
21160389,22841798,1
17842334,10391073,2
6676523,7221949,1
52457187,26820798,1
2045207,6296790,2
1182756,2791179,2
38962730,41829476,4
2931111,4330620,1
27601287,27605405,1
37661362,16174770,1
42712762,16174770,1
49966855,11969507,4
45710306,49800398,2
168370,2095282,2
28457823,45327911,5
35914020,44620036,1
258750,8202192,1
3623050,206084,1
39804826,29891188,1
50603846,50623416,1
49493513,48990826,1
16214517,13446739,2
18650647,31151120,3
39487546,24998719,4
24894902,1090311,1
3297519,3629537,2
9992805,2132207,1
505209,2014929,2
10247874,15045751,1
10247874,7691631,2
41930235,2081289,1
49813281,1779181,1
6982635,747698,1
27551774,7691631,1
35573790,34869070,1
49233682,11061773,1
345739,348360,1
19360616,49029588,1
37613710,35552300,1
203666,52039406,18
37481177,33653601,1
41690044,41690081,1
23770421,33791453,2
42207274,40037231,7
39974376,40037231,2
40269956,40037231,1
24109199,3638964,1
841835,26516210,1
16214517,24734972,1
54743632,7691631,1
9201387,9306568,1
25021151,206084,1
35210580,36817565,3
29267754,10247874,1
19990198,6093316,1
28053761,17728164,1
9385519,29455960,1
42275126,32238354,1
11452538,23096959,1
19843509,7693799,1
14016119,10546179,1
48276775,11551538,1
51307016,34120387,1
24474138,3638964,4
21989459,10064545,2
18450862,203666,1
36388645,3214406,1
27883327,28214426,1
27790789,27883327,1
26873147,27790789,1
29898124,27790789,1
40821265,29028775,1
33277530,39520630,1
39520630,33277530,2
3228363,321278,1
19843509,10064545,1
34986469,3016562,1
42048726,18187161,1
9998516,7691631,1
51001011,50361890,3
447184,238972,3
3944100,8707973,1
24198103,8042529,1
22737337,21748344,1
8514,308770,2
41110800,33653601,2
31772022,31771754,2
168370,614070,2
4576305,40143886,1
65252,35489567,2
51327024,41766002,3
37257621,49129469,1
21233191,39595597,1
11931032,50457080,1
13220460,12256376,3
168370,308770,1
14487134,11116372,1
46298872,3214406,1
25573964,7691631,7
25573964,23096959,1
33168839,19496590,1
39858489,44256956,2
46509189,48057979,3
29989374,27401779,1
20897561,16286131,1
39503838,3638964,1
39503838,10247874,2
52083491,26316966,1
16008423,46802649,1
50516608,42789514,1
6404963,640534,1
37931301,41832897,1
37931301,36535156,1
3824442,30776365,1
12169492,10969551,1
4586403,47720344,1
29261473,16563587,1
7430282,17374588,1
7430282,37300315,1
51960642,3640925,1
50118546,671825,1
51299492,29268051,1
10270250,29028775,1
54026492,14238815,1
12256376,24195339,1
21641241,9787757,2
529502,8277372,1
50892649,31404632,1
41829476,33767206,4
35951404,47540830,1
44530774,44672744,1
671825,29893472,3
13633443,24795646,1
16563587,27729907,4
7833168,507775,4
20343475,19483273,2
28191660,3880513,1
54790623,38509422,1
39164702,28611747,1
33507463,35054961,1
52193120,3214406,1
54419624,41881900,1
22485114,17728164,1
3214406,167174,1
3214406,3955647,1
9992330,12310030,3
49800398,24195339,2
18802640,6235174,2
38781926,32023078,1
29987382,7691631,1
10851820,43796926,1
20580498,5672873,4
37750203,11969507,1
49653414,31955635,2
16411534,6093316,1
29207621,23096959,3
53238813,4106792,3
7994556,36842650,1
324077,28710753,1
11601889,23096959,1
206084,52855516,20
15045751,7691631,2
16994897,5706983,1
15045751,25185119,1
1125389,1893173,1
22767401,3016562,1
18477927,9384267,15
50096506,19542768,1
12877731,8266573,1
3228110,11177048,1
45222501,52568788,2
37953959,44591594,1
36316259,49653414,3
10064545,27835638,1
47181972,29028775,1
4287066,26229585,1
33653601,301742,1
49564954,13384052,1
31660902,19832415,1
54506920,11061773,1
2081290,2081289,1
18757388,5778576,4
25894747,37995048,1
53238813,9214768,1
206084,53238813,5
41881900,49288313,1
20789757,488514,1
51523353,44370739,2
25185119,15045751,1
38779221,3214406,1
658518,1258258,2
45319761,9384267,6
33742985,20929025,2
45687347,41690044,2
7785673,38817759,1
52087075,52208748,1
27830800,27601287,1
53954979,20773773,5
1049095,658518,1
38962730,6235174,3
23050575,18327646,1
38711355,27931142,1
45205350,13220460,1
45205350,12256376,1
11180687,21306961,2
44620036,9384267,1
47144676,18301101,2
55253879,18301101,3
28053096,321278,1
52855516,206084,13
13527761,11167738,1
14912894,2410676,1
52162136,32654500,1
47349068,15346914,2
841835,54980593,2
21500952,21501000,1
51344082,7691631,3
16030468,3016562,1
17089728,14712850,1
15346914,47349068,1
39430681,39507997,1
15343437,321278,1
27612781,51614692,14
35573790,34762920,1
42376,640534,1
26509369,20580498,3
50613360,16256144,1
29195078,203666,2
51614692,27612781,19
21943147,10270250,1
44620036,6093316,1
20922238,20895915,1
30197536,37201011,1
53674704,20773773,3
6140556,17217234,2
35348811,35312458,2
28246472,26567889,1
11177048,3228110,1
50878409,16316451,1
7804910,34276372,1
51777407,44544444,1
15404425,10391073,1
596892,658518,1
8061086,20789757,2
53311716,7691631,1
20580498,49029588,4
24500594,13384052,2
30175039,9478219,1
45271904,15830664,1
45704630,10247874,1
23625002,21500952,1
10344201,3149845,1
52855516,3483944,3
45425758,41881900,1
9214768,56941978,9
26509369,36900260,1
31404632,11061773,2
55561031,56011378,1
25830235,1200050,3
29893472,28710753,1
43607286,20929025,1
27576132,17803236,1
53668705,29623856,1
53238813,52855516,15
41945291,23096959,2
7509423,4164482,1
21060126,44774566,1
41516944,10270250,1
17236639,6806252,2
3573909,26876372,4
55497702,41829476,1
29243719,27193779,1
54221783,51019090,1
13347640,238986,1
21306961,11180687,1
23067055,18327646,1
16989371,9384267,1
9934972,6296790,1
53973074,5816573,1
56642761,16479108,1
44068507,29605985,1
33653601,14993021,3
52855516,53238813,23
53296807,49686795,2
52568788,45222501,3
29028775,10270250,2
29653587,867564,1
8710734,507775,1
46917461,35951404,1
2325416,4909355,1
45687347,41690099,1
26567889,11969507,1
32043598,44930707,1
49722492,26820798,2
54656632,38307113,1
44250834,37489388,1
734934,1725199,1
33352201,27051771,1
38275789,40916314,2
19989605,23096959,1
55088321,3149845,1
2179572,271714,1
28796010,35969237,1
49971505,44746588,1
10097543,52083467,4
23697630,52083467,1
34546968,34079386,1
35176904,34105868,2
38934449,36535156,1
31046054,23096959,1
12785038,6452529,1
2081289,658518,1
53258608,53213638,1
53583872,53213638,1
53214857,53213638,1
9524057,23096959,3
17453180,27559657,2
27559657,17453180,1
45854411,20929025,1
39586616,33653601,3
15308871,13442719,1
10028367,55288956,1
18327506,18327496,1
12833442,6567216,1
30892477,54980593,1
26516210,1446474,3
16388445,10651157,1
40690081,48808013,2
20773773,53954979,3
23021810,52784129,2
35565534,10270250,1
27549019,39561808,2
19483273,10062583,4
16563587,27729926,1
31959909,32164706,1
9325315,14149371,3
6670942,6780767,1
21992036,26343826,1
19149794,23627382,1
28710753,324077,1
41881900,49946255,2
39879019,7691631,1
27131923,51367450,3
37720947,40608318,2
10224599,321278,1
4871551,4909355,5
48666825,51344082,1
12519245,11061773,1
18327496,18327738,1
50372995,46913955,1
12519245,18280236,1
26523092,321278,1
1914329,23096959,1
1797486,910744,1
15514912,15550894,2
11969507,43490815,1
14149371,9325315,1
39137690,9385519,2
51769689,10270250,1
52081290,10969551,1
21222979,11854950,2
16089035,3214406,2
37231620,13221727,1
52855516,6506651,2
3449602,3449583,1
45485565,40508605,1
30030653,22669193,1
1385122,26876372,1
42546102,5312648,1
2634628,19740527,1
29558978,21954918,1
35552300,22737329,1
17728164,22485114,3
44838862,44838949,1
606956,128476,1
321278,2672652,5
19390712,2219738,1
30191479,65252,1
17803236,27576132,1
32654500,53996049,1
18609427,16147933,1
45271904,6235174,1
12256376,45205350,2
29692393,33653601,1
42454540,9787757,1
22974806,30541396,1
11452538,6838921,2
6762869,3459645,1
40446628,10270250,1
44662669,3623050,1
27330467,29290473,1
33148320,39923176,3
43916263,44774566,1
22590963,321278,1
6296790,21052744,1
41600436,26712042,1
779570,6093316,1
13225039,30668425,2
55927229,26521386,2
3016562,2649031,1
10399273,10399553,1
29140945,24109199,1
13384052,24500594,2
29629333,40562997,1
23096959,9787757,2
29704218,23096959,2
9707708,1049095,1
20580498,11225014,3
51616240,6515095,1
16554739,507775,2
7613257,7608138,1
4128353,27193779,2
22995464,5078291,3
1994469,5778576,5
53213638,32737992,3
23260742,19872456,1
24195339,47890478,1
19387849,14135470,1
45913712,19872456,1
43194368,24891661,3
24165519,52784129,1
17803236,23096959,3
926231,3678731,1
28611747,33389183,1
18327506,18327738,1
18327738,18327506,1
22442668,20789757,1
10717112,7691631,1
10981144,24612415,1
1661758,321278,1
29378455,41671989,1
3149845,7289642,1
1385122,1301584,1
7804910,5532320,3
20317364,20929025,2
3228734,11545928,2
23780325,12418999,1
11061773,3195124,1
29543910,20343475,1
23797984,36124357,1
43177821,47840472,1
36124357,23797984,1
18327738,18327646,1
8745199,42106842,1
55562291,46515609,1
2835111,1460385,1
44694442,18055618,1
41105695,2081289,1
43796926,29455960,7
27051771,23357588,1
21184808,11461524,2
45942274,29028775,1
53168708,17960746,1
37995048,25894747,1
41105695,37489525,1
44930707,32043598,1
35312458,35348811,1
858127,1460385,1
12151814,15231680,1
39152400,943149,1
42436885,16416867,1
5860977,7289642,1
7289642,5860977,1
7289642,5864709,1
30776365,3824442,2
21357099,3016562,1
9214768,53238813,1
27745544,321278,1
16174770,17592572,2
5483330,1039520,2
40147107,7691631,1
14562056,321278,1
321278,9037631,2
3638964,24474138,1
23096959,30574078,1
6404963,28782747,2
19994257,23096959,1
9603889,38509422,1
55792443,27441121,1
26876372,31696383,1
35446456,943149,5
11795285,931135,1
13220460,14562056,1
53238813,206084,5
51960642,65252,1
6228403,3662176,3
54924755,41829476,1
7639232,24195339,1
44689601,35640229,2
1402936,11545928,1
51710581,7910045,1
32654500,52295249,1
52387316,1464380,1
23096959,10270722,2
39487546,22844864,4
23260742,3678731,1
38927866,38927440,3
3948738,3678731,1
11545928,27193779,1
39534043,31404632,1
3678731,17815129,1
17815129,3678731,1
20378586,21546187,1
21546187,20378586,1
26750407,2540368,1
4268140,1424470,5
33168839,2081289,1
14329321,7691631,1
37489525,35517126,1
321278,35312458,1
47840472,43177821,1
20343475,23357588,5
24795646,13633443,1
35643417,28366058,1
25894747,7467217,1
18399519,22137709,1
184366,107872,2
47339318,11061773,1
7691631,36960293,6
108278,3720553,3
943149,35446456,3
9325315,27193779,1
21779020,10270250,2
50631400,23570030,1
42408083,654608,1
34346065,34476912,2
26343826,21992036,1
50878409,56533838,6
44639329,44570556,1
2609642,54728239,1
26229585,1424470,1
3678731,28053096,1
4090287,1402936,1
168370,538746,1
19606628,20929025,3
19725743,15480067,1
32654500,24195339,1
42574339,9384267,1
5296705,3606738,1
36887547,2508083,1
39520630,34129761,1
28283593,27729907,2
52855516,4106792,1
29335461,44700172,1
20773773,53674704,1
27494663,22855240,1
21257282,65252,1
65252,21257282,2
9787757,23096959,1
27782596,20580498,1
1695406,2504560,1
31955635,49653414,1
13619340,19382615,1
6106345,5314652,1
14448779,28710753,3
52919185,10391073,1
9173280,30541396,1
3342055,321278,3
55243966,26521386,1
16563587,11225014,2
47862157,44256956,1
38413391,16008423,1
1801829,14089735,1
51367450,27131923,1
5746963,1446467,2
41029840,43445823,2
42769750,42789514,3
4950187,4950204,1
29273084,26876372,2
51614692,41872319,1
13937936,13124802,1
9517720,7910045,1
858127,26876372,2
2866041,5070149,1
27745544,1402936,1
36842650,7994556,1
41163140,15592447,1
6136261,1460385,1
4521463,11150301,1
11221453,49998885,1
35015575,13584262,1
55640919,36960293,1
35563024,24871990,3
40823322,40856387,1
56074844,28972890,2
20175925,2644458,1
8514,32104924,2
32104924,8514,1
153204,321278,1
50796928,38488726,1
23715024,26247715,1
27452807,19272315,1
31120982,1217614,1
31507808,1217614,1
31507613,1217614,1
31268482,1217614,1
31268418,1217614,1
31268331,1217614,1
2567844,5298790,1
21347346,35951404,2
51539656,20789757,1
12383106,9309093,1
33389183,33576828,1
33576828,33389183,1
20929025,24195339,1
16665655,4128353,1
16665655,27193779,1
48077705,2006302,4
44931313,11980558,1
52083467,8604178,1
13302970,4723248,2
7639232,7613257,1
11461524,21184808,1
38002219,18609427,1
26820798,1402936,1
1181927,26987049,2
46187814,41881900,1
22923251,6394704,1
7530570,39916403,1
7691631,23096959,4
11180687,57156495,1
167174,38466530,2
10035842,9568894,1
40828842,40508605,1
16709229,16286131,1
1064563,20415251,2
20415251,33816473,1
20415251,1064563,1
991475,27193779,1
53504694,28964450,1
54503347,7691631,3
57971231,45846602,1
108278,13633443,1
23272510,20653934,1
7150415,640534,1
56533838,50878409,4
2203645,17838583,1
47252635,2108481,1
29249482,847885,1
15479087,26820798,1
1385085,9120498,2
47453657,1039520,2
43333474,44838949,1
7262203,8077957,3
14445965,11924873,2
44344606,23096959,1
52270508,50843402,1
39924597,22737436,1
3214406,5896228,11
3720553,43480269,1
519832,37996233,1
12511640,4128353,1
48004987,16563587,8
10062583,26181278,3
21641241,53911920,8
41393164,1451352,1
21831446,8629417,9
15057536,53330030,2
56920772,37765305,2
35552300,21748344,1
45091124,40508605,1
29378455,36959143,1
43790903,10270250,1
50937493,49233682,1
5312648,5282596,1
7691631,49221370,1
4093296,1446467,2
42151522,10851820,1
14206508,1962219,1
2006876,17372733,1
40686014,24474138,1
36315867,355893,2
33120392,33595550,1
16286131,18402447,1
46914836,46699371,1
8527756,321278,1
15280279,27193779,1
11507500,11639637,1
22510053,931135,1
30895522,858127,1
11845170,18802640,1
20580498,27782596,1
26820798,1451352,1
2866041,9707708,1
18150451,10109359,1
2381732,2310495,3
51930379,20773773,10
9309093,27875709,2
16256144,23947487,3
5864719,7289642,1
43916263,41861768,1
16366081,9252533,3
13125982,15316534,2
46699371,46913955,1
23992530,24609401,1
22887863,15316534,1
39507997,39430681,1
16294920,42548113,2
29316470,16479108,1
10073359,52855516,1
5966837,1287796,1
14131914,11969507,1
48253848,33258973,1
35563024,7653178,1
18454064,7530570,3
7792592,3149845,1
1661758,38267721,4
56426722,27454562,1
13972055,10041891,1
7792592,10344201,1
5298790,44974513,5
21279347,4137249,2
50368366,36891867,1
3442190,5171600,1
21347346,29675401,1
43490815,15536087,1
15536087,43490815,2
961036,606956,1
9524057,32075541,2
14089735,21546187,2
41681600,15111821,1
7691631,108278,1
56353740,53296807,1
24474126,24474138,1
16286131,16709229,1
6047468,3559019,1
36960293,7691631,2
5896228,43717321,2
51914365,31315021,3
51914365,30921526,1
27193779,4090287,1
56696286,40667593,1
5191883,52855516,1
1390248,10247874,1
30985840,488514,1
56353740,20653934,1
695611,143580,2
9852918,59096058,7
2851691,321278,1
43797618,14089735,1
35065876,16316451,1
11796974,3955647,1
49373061,40137508,1
21419780,6093316,1
14562056,12256376,1
47179983,38625287,1
21648326,24474126,1
3328572,873328,3
45496273,11778024,1
8133216,8154497,1
52220352,7691631,1
58390500,19872456,1
37589040,36754446,1
34880993,34346065,2
42454540,7691631,1
50348325,16165969,3
45847491,26192117,1
23627382,41670111,1
37724576,37723710,1
18777006,658518,1
51344082,48666825,3
32075541,9524057,1
14990119,23096959,2
2310495,1446467,1
31790386,20929025,1
41003843,22923251,1
41003843,26712042,1
41003843,12048721,1
41003843,11545371,1
41003843,33401957,1
41003843,19382615,1
49946255,11892534,1
11892534,49946255,1
3483944,52855516,2
7053637,31696383,1
238972,238986,1
10682579,478584,1
33957407,32481543,1
858127,13221727,1
51325342,40924266,1
20773773,45717250,2
19753195,15778981,3
47964688,40998919,1
1695406,1695405,2
15550894,15514912,1
28671602,734934,1
46913955,46699371,1
54980593,1446467,5
16990897,16479108,1
24655114,15452919,1
1035184,17540053,1
15926039,1446467,1
41557420,19843509,2
41671989,29378455,1
45425758,56088006,25
45581692,32969220,1
43723161,44570556,2
40143886,4576305,1
20823505,5710341,1
45091124,32247847,1
40969713,3214406,1
55761482,16008423,1
44974513,5298790,2
24500594,50843402,1
42261333,10805187,1
41966600,29309660,1
18993042,18993814,2
47540830,41881900,1
51022036,505209,3
46574863,32707901,1
49000057,1035184,1
36959143,41671989,1
1451352,734934,1
12858849,6235174,1
32611793,44931313,1
2081289,34693515,2
10651157,16388445,2
24031839,21233191,1
30064588,28246472,1
33389183,17307763,3
106995,96071,1
25131304,23083156,1
6248645,16008423,1
27434724,2191449,2
168370,488514,5
59152263,478584,1
23013175,2081289,1
43281023,43160685,1
36810120,32969220,1
13478387,9517720,1
24500594,47844713,1
10097543,23697630,2
59041044,27549019,1
2410676,1362490,1
41668246,31211061,1
2527828,873328,1
4514536,13421878,1
46151823,1998014,1
52305585,36087295,2
45205350,14562056,1
19748680,7691631,1
36960293,54503347,3
49670099,31955635,1
21704134,20580498,1
1952578,2006302,1
44045057,24195339,1
3745077,52855516,1
20101515,1446467,1
44767194,14125254,1
53466975,12888993,1
25471136,1090311,1
25471088,1090311,1
46939,704114,1
13525176,9325315,1
20343475,16316451,1
48992650,19036577,1
2310495,2381732,4
4723248,13302970,1
4723248,5755891,1
14238815,1451352,1
12107007,2931111,1
7289642,5864719,1
8061086,37489525,2
3214406,43717321,3
29309660,41966600,1
2129761,1362490,1
53776559,44169545,1
20811348,6296790,1
57199196,26820798,1
22737329,34927706,2
56635304,931039,1
37862859,7833168,1
1446467,54980593,1
7363211,3604157,3
48765002,45569214,1
16316451,20343475,1
20811348,27401779,1
57153681,50878409,1
167174,11969507,1
30985840,8514,1
23096959,13124802,2
842163,4106792,1
52620621,27605405,1
45327911,28457823,2
6780767,27576132,1
48007294,26509369,1
1800808,447184,1
41690075,41690044,1
41690111,41690044,1
41690093,41690044,1
23260742,21779020,1
24959925,6280464,1
51021769,29985850,1
23272510,20580498,2
43717321,3214406,2
39632391,52355632,2
46580696,45062555,1
41095157,11672345,1
21243212,11061773,1
13739356,10037542,1
24871990,7653178,2
36837280,15350898,1
38843429,19483273,1
38843429,16316451,1
38843429,20343475,1
56933562,26820798,1
22002175,60245511,1
10545810,24474126,1
16241224,658518,1
50151065,17163720,2
54503492,11061773,2
52459319,11061773,1
53196588,11061773,1
34693515,2081289,2
56089535,11061773,1
27912524,6093316,1
488514,168370,1
38934449,10270250,1
40208831,26142147,1
51777407,27931142,1
11005977,14138377,4
35640229,44689601,1
692270,58638656,1
44767194,31288958,1
33401957,45259073,1
21748344,20264700,1
7289642,3149845,1
26142080,26142147,1
46515609,34927706,1
9306568,12751351,2
12751351,9306568,1
19692503,5151909,1
41966600,53623433,1
271714,10270250,1
56353740,20580498,2
16107755,1451352,1
27875709,9309093,2
43160685,7053637,3
58306980,42061358,1
2672652,321278,2
6060783,5569059,2
26712042,19382615,1
3342055,11545928,2
54255850,37201011,1
43431233,24053165,1
55288956,10028367,1
58849953,58857359,1
18777006,14448779,1
4909355,2325416,1
30895522,41829476,1
3459645,6762869,1
5731348,41829476,1
33015583,2183193,3
33148320,36099221,3
8680119,321278,1
40053602,32238354,1
56539106,40053602,2
33816473,1064563,2
33146014,17372733,1
27931142,27788951,1
45691818,26987049,1
36041211,30985840,1
21786790,21399598,1
3671909,14720810,3
18477927,25450557,1
27591558,734934,1
44838949,45423447,2
45423447,44838949,1
43385504,14562056,1
35998691,9384267,1
11924873,14445965,2
53330030,6296790,1
27051771,16563587,2
21627244,24612990,1
29261473,23096959,1
35998691,49976795,1
9831101,507775,1
27342322,168370,1
363387,488514,1
52039406,203666,2
6093316,20929025,1
32737992,54017316,1
747698,45496273,1
45496273,747698,1
96071,8514,2
2191449,27434724,1
47401006,51437382,2
37489525,1446467,1
37489525,54980593,1
10045175,9325315,1
41376392,10270250,1
168370,107872,1
24377001,23364221,1
1213225,3678731,1
11205780,27193779,1
51614692,27612788,1
1035184,49000057,1
56088006,27193779,1
41003843,7760890,1
41003843,24395109,1
22321368,7691631,1
5928014,931135,1
729744,671825,1
45489191,15799524,1
25937956,1451352,1
2050163,168370,1
22737337,19927831,1
22737337,19928304,1
29985850,51021769,1
2890627,2750721,1
40562997,7691631,1
30561727,41826844,1
49946255,41881900,1
43797718,26820798,2
22355214,35120039,2
29666602,29623856,1
42873040,42542702,1
2673362,5474834,1
15830813,2158534,1
1090311,16554739,1
24109199,22442668,1
20558462,19745004,1
8514,538746,1
24195339,36891867,1
56516522,28972890,1
60637159,60637112,1
41690081,45687347,3
59964504,59510275,1
4090287,16029103,1
16029103,4090287,1
1893173,1125389,1
38126184,33148320,1
34786988,3489194,2
34786988,17254728,1
55477760,29028775,4
48818703,20415251,4
23947487,16256144,1
1390248,4127088,1
30788414,14089735,1
6409637,1695405,3
37823327,37887675,1
35446456,36835663,1
22764273,23330499,1
17432055,35015575,1
45091124,6452529,2
8962829,47903333,2
2031640,2706701,6
32509278,20755034,1
41829476,5731348,1
2729788,17157565,1
8962829,321278,1
54777429,5532320,1
34927706,21748344,1
34927706,22737329,1
34927706,22737337,2
38829639,20580498,1
53422440,22442668,3
11969507,14131914,1
48877653,19382615,1
2014929,5171600,1
24636789,1090311,1
59096058,34278991,1
41690093,41690099,1
14993021,658518,5
3100121,56088006,1
16316451,50878409,1
20227975,36316259,2
9325315,19692503,1
45846602,10391073,1
26987049,1181927,3
26509369,21641241,2
15799524,20415251,1
34891719,17163720,1
14138377,11005977,1
31696383,24604008,3
34697618,5532320,1
30100099,36316259,1
51272865,34276372,2
51556828,7691631,2
15509051,27193779,1
6182775,596892,1
596892,6182775,1
2698821,38839516,2
34659664,23059575,1
24868135,41568744,1
26902629,18023059,1
47086576,3678731,1
29268051,26820798,1
61227051,11167738,3
22249306,44700172,1
44350607,21399598,1
18046972,27193779,1
26516210,20101515,2
14259343,22887094,1
15846674,11061773,1
12004006,16760719,1
54986707,47011146,2
4950204,4950187,2
20929025,27193779,3
41829476,11380094,1
22442668,24109199,1
4324088,1996077,1
49016322,36891867,2
13584262,18131537,1
42122684,27193779,3
37226382,51507157,1
5806845,5806776,2
16929683,447036,1
47982627,18045013,1
60245511,23096959,1
321278,1283503,1
28612154,9384267,1
42916308,14727320,1
54340642,843222,1
37966995,30632878,1
39520630,34294743,1
33655535,658518,1
2068007,1181927,1
24253493,1446467,1
6621471,28246472,1
6314638,28800891,1
21954918,29558978,1
47424112,15728293,3
6452529,45091124,1
43347873,27442967,2
49850682,48808013,1
1090311,25471088,1
61739430,53356367,5
33743748,21233191,1
31696383,43160685,1
38839516,2698821,1
41807855,11391151,1
2975321,3214406,1
714074,12225546,2
30666740,27729926,1
55170377,48808013,1
49598840,42551686,1
61739430,26509369,1
55858313,28800891,1
17602242,16416867,1
49533283,62267374,15
1424470,501326,3
56088006,41881900,1
38133364,21909749,1
17788258,20505020,1
2176646,1953389,1
1953389,2176646,1
33254196,48370855,1
9120498,15926039,1
54319526,42006308,20
43419931,16554739,1
27729907,27729926,1
46000465,13203894,1
238972,488514,1
39520630,34762920,1
60245511,26996090,1
44402648,1424470,1
25887611,30252938,1
4723248,18845024,2
734934,1028340,1
43679310,11061773,1
21641241,23096959,1
21233191,48749182,2
42126628,39332913,2
8962829,15085427,2
43160685,31696383,1
507775,1064563,1
16052050,21233191,2
49016322,19843509,1
25817842,858127,1
7580644,16523712,1
32023078,21233191,2
29105936,52581991,1
53759690,7363211,1
7613257,1451352,1
7805144,1794012,2
36612050,31686207,2
5225720,11061773,1
48749182,21233191,1
45717250,51117837,1
6093316,16411534,1
54503347,36960293,3
54503347,36960321,2
843222,1460385,1
1695405,23652126,1
7691631,51556828,5
52105244,42006308,12
53899485,29875036,1
55473480,9384267,1
29623856,5532320,1
20310822,11778024,1
59700207,21233191,1
46236248,36832736,2
11939484,26516210,2
50747915,321278,1
53996049,49016322,1
2314534,734934,1
44773553,35640229,1
30990737,12933501,2
7691631,22442668,1
36214040,39879019,1
29925961,20580498,1
39178161,28796010,3
32787174,38003903,1
10682579,847885,1
34233723,16427229,1
60847929,39332913,2
40052921,11061773,2
7969634,15350898,1
57342154,23772147,1
23772147,57342154,1
40916565,596892,1
43158694,20773773,2
28489249,7804910,1
15452919,11931032,1
36099221,39923176,2
53911920,53138972,1
26509369,53911920,1
34413897,27452807,1
49029588,51556828,1
22426819,44312673,1
36919582,16316451,1
50060429,40667593,1
40667593,31524768,1
1258258,658518,1
41083405,29137950,1
12570984,3016562,1
35969237,15045751,1
20505020,17788258,1
22442668,53422440,1
15728293,38942862,1
54625615,59189963,2
9568894,10035842,1
41568744,24868135,1
38817759,7785673,1
321278,167174,1
49286861,38885825,2
19927831,20264700,2
21233191,32023078,2
39565139,39565196,2
39257711,43679310,1
7691631,23059575,2
54017316,53213638,2
19872456,36535156,1
42745723,30891787,2
36315010,36316259,1
53911920,21641241,1
36960293,49598840,2
58298985,481872,1
57910253,3678731,1
57910253,943149,1
49887169,47011146,2
10174599,3214406,1
39297380,321278,1
55401807,19872456,1
33959751,46515609,2
33959751,22737329,2
38126184,36099221,1
36891867,49016322,1
15655399,16063988,1
50514153,22844864,1
55477760,19872456,1
58956476,23096959,4
38934449,29031987,2
20929025,44774566,1
26142080,2081289,1
501326,1424470,6
9478219,10391073,1
14720810,3671909,3
36099221,37489525,1
43385504,24195339,1
49535019,27804716,1
41730120,30969188,1
42047400,8629417,1
6804324,2336578,1
37723710,27549019,1
56557311,3214406,1
38478082,321278,1
58638656,692270,1
36298477,45265432,1
20313056,33146014,1
33258973,13124802,2
49597898,26726495,2
16427229,34233723,1
27729926,23357588,1
53448835,7653178,2
59096058,12570984,1
50553550,9998516,1
5731348,6235174,2
57319371,41829476,1
2706701,2031640,1
20653934,5672873,1
11380094,41829476,1
29028775,5569059,1
35395056,3489194,1
35395056,17254728,1
6296790,21741891,2
21125024,15073130,1
658518,16241224,1
32485326,39266291,1
48370855,33254196,1
18141084,3623050,1
16187904,1095380,1
53619303,40137508,1
40208831,26142080,2
25473816,21399598,1
16394957,41766002,1
11980558,23038198,1
51862718,11589713,1
4646198,1181927,1
18402447,16286131,1
34278991,14089735,1
49598840,36960321,1
17372733,2055965,1
28782747,42408083,1
29875036,53899485,12
10041891,11778024,2
21233191,32509278,1
2055965,2006876,1
39332913,42126628,2
44312673,22426819,1
5187096,16107755,1
36653430,9998516,1
49168512,45936895,1
40329787,11167738,1
16063988,15655399,1
34223946,919161,1
3640925,23088740,1
238986,238972,1
321278,21125024,2
15073130,321278,4
15111821,41681600,1
27086567,26876372,4
51302234,50424366,1
50424366,51302234,1
12256376,60858966,1
1784628,8514,1
26065170,747698,1
23089940,3195124,1
30632878,37966995,1
7760890,19382615,1
167174,15073130,1
4253587,19872456,1
20287787,8707973,1
5314652,6106345,2
6409637,2504560,1
26509369,53138972,1
45930890,24474126,1
24474138,14125254,1
1632976,5078061,1
948957,11545928,1
20264700,21748344,1
53975348,23333127,1
49437324,49086513,1
488514,8514,1
19504082,9252533,2
30190430,37489525,1
9384267,27193779,2
3910945,48641206,1
108278,481872,2
714074,6093316,1
37254359,32164706,1
32164706,37254359,1
26142080,40208831,3
54980593,45717250,1
31404632,53558755,1
36891867,14089735,1
19740527,2634628,1
