Source,Target,Weight
7653178,15346914,1
20312497,11167738,1
39738994,1610564,1
27452807,34413897,1
11969507,52568788,1
38936307,2168780,1
25611422,16594532,1
56356706,24195339,1
24119524,3678731,1
42047400,13446739,1
15111821,37448451,1
7764556,1049095,1
52855516,1090311,1
20580498,16563587,2
10270250,14291040,1
26836182,23096959,1
13221727,28782747,1
51930379,20773773,1
76644875,46562632,1
5894962,28782747,2
27631673,55225846,1
13221727,5894962,1
42436885,16416867,2
5864719,5864709,1
52855516,7053637,2
75130658,7653178,1
14712850,23885266,1
40013435,47071941,1
5152372,184460,2
1385085,1385122,1
41052718,75698924,1
21909749,22737333,1
43797718,36535156,1
11568417,3745077,1
